algo,size,y_p1_new_edges,year,norm_new_edges
cesna,2,0,2020,0.0
cesna,7,0,2020,0.0
cesna,6,0,2020,0.0
cesna,65,0,2020,0.0
cesna,37,0,2020,0.0
cesna,40,0,2020,0.0
cesna,25,0,2020,0.0
cesna,84,0,2020,0.0
cesna,14,0,2020,0.0
cesna,17,0,2020,0.0
cesna,4,0,2020,0.0
cesna,7,0,2020,0.0
cesna,4,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,6,0,2020,0.0
cesna,5,0,2020,0.0
cesna,28,0,2020,0.0
cesna,5,0,2020,0.0
cesna,52,0,2020,0.0
cesna,15,0,2020,0.0
cesna,33,0,2020,0.0
cesna,25,0,2020,0.0
cesna,21,0,2020,0.0
cesna,11,0,2020,0.0
cesna,15,0,2020,0.0
cesna,8,0,2020,0.0
cesna,13,0,2020,0.0
cesna,7,0,2020,0.0
cesna,21,0,2020,0.0
cesna,9,0,2020,0.0
cesna,50,0,2020,0.0
cesna,28,0,2020,0.0
cesna,14,0,2020,0.0
cesna,24,0,2020,0.0
cesna,5,0,2020,0.0
cesna,6,0,2020,0.0
cesna,8,0,2020,0.0
cesna,10,0,2020,0.0
cesna,33,0,2020,0.0
cesna,70,0,2020,0.0
cesna,7,0,2020,0.0
cesna,5,0,2020,0.0
cesna,19,0,2020,0.0
cesna,9,0,2020,0.0
cesna,50,0,2020,0.0
cesna,26,0,2020,0.0
cesna,10,0,2020,0.0
cesna,8,0,2020,0.0
cesna,21,0,2020,0.0
cesna,29,0,2020,0.0
cesna,22,0,2020,0.0
cesna,18,0,2020,0.0
cesna,4,0,2020,0.0
cesna,1,0,2020,0.0
cesna,12,0,2020,0.0
cesna,5,0,2020,0.0
cesna,10,0,2020,0.0
cesna,8,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,9,0,2020,0.0
cesna,8,0,2020,0.0
cesna,13,0,2020,0.0
cesna,7,0,2020,0.0
cesna,17,0,2020,0.0
cesna,8,0,2020,0.0
cesna,11,0,2020,0.0
cesna,5,0,2020,0.0
cesna,8,0,2020,0.0
cesna,30,0,2020,0.0
cesna,60,0,2020,0.0
cesna,45,0,2020,0.0
cesna,14,0,2020,0.0
cesna,20,0,2020,0.0
cesna,39,0,2020,0.0
cesna,11,0,2020,0.0
cesna,23,0,2020,0.0
cesna,23,0,2020,0.0
cesna,85,0,2020,0.0
cesna,26,0,2020,0.0
cesna,27,0,2020,0.0
cesna,24,3,2020,0.037037037037037035
cesna,23,0,2020,0.0
cesna,20,0,2020,0.0
cesna,10,0,2020,0.0
cesna,10,0,2020,0.0
cesna,17,0,2020,0.0
cesna,6,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,39,0,2020,0.0
cesna,20,0,2020,0.0
cesna,36,0,2020,0.0
cesna,52,0,2020,0.0
cesna,24,0,2020,0.0
cesna,8,0,2020,0.0
cesna,9,0,2020,0.0
cesna,4,0,2020,0.0
cesna,28,0,2020,0.0
cesna,15,0,2020,0.0
cesna,9,0,2020,0.0
cesna,4,0,2020,0.0
cesna,4,0,2020,0.0
cesna,23,0,2020,0.0
cesna,83,0,2020,0.0
cesna,51,0,2020,0.0
cesna,27,0,2020,0.0
cesna,85,0,2020,0.0
cesna,39,0,2020,0.0
cesna,8,0,2020,0.0
cesna,9,0,2020,0.0
cesna,4,0,2020,0.0
cesna,3,0,2020,0.0
cesna,63,0,2020,0.0
cesna,14,0,2020,0.0
cesna,19,0,2020,0.0
cesna,14,0,2020,0.0
cesna,37,2,2020,0.05405405405405406
cesna,11,0,2020,0.0
cesna,37,0,2020,0.0
cesna,74,0,2020,0.0
cesna,36,0,2020,0.0
cesna,23,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,22,0,2020,0.0
cesna,17,0,2020,0.0
cesna,10,0,2020,0.0
cesna,6,0,2020,0.0
cesna,54,0,2020,0.0
cesna,39,0,2020,0.0
cesna,3,0,2020,0.0
cesna,3,0,2020,0.0
cesna,16,0,2020,0.0
cesna,7,0,2020,0.0
cesna,55,0,2020,0.0
cesna,53,0,2020,0.0
cesna,11,0,2020,0.0
cesna,16,0,2020,0.0
cesna,41,0,2020,0.0
cesna,64,0,2020,0.0
cesna,9,0,2020,0.0
cesna,16,0,2020,0.0
cesna,26,0,2020,0.0
cesna,58,0,2020,0.0
cesna,31,0,2020,0.0
cesna,7,0,2020,0.0
cesna,13,0,2020,0.0
cesna,23,0,2020,0.0
cesna,7,0,2020,0.0
cesna,14,0,2020,0.0
cesna,14,0,2020,0.0
cesna,22,0,2020,0.0
cesna,17,0,2020,0.0
cesna,7,0,2020,0.0
cesna,4,0,2020,0.0
cesna,6,0,2020,0.0
cesna,4,0,2020,0.0
cesna,6,0,2020,0.0
cesna,55,0,2020,0.0
cesna,17,0,2020,0.0
cesna,26,0,2020,0.0
cesna,21,0,2020,0.0
cesna,15,0,2020,0.0
cesna,15,0,2020,0.0
cesna,4,0,2020,0.0
cesna,4,0,2020,0.0
cesna,22,0,2020,0.0
cesna,9,0,2020,0.0
cesna,85,0,2020,0.0
cesna,31,0,2020,0.0
cesna,7,0,2020,0.0
cesna,5,0,2020,0.0
cesna,11,0,2020,0.0
cesna,12,0,2020,0.0
cesna,13,0,2020,0.0
cesna,9,0,2020,0.0
cesna,8,0,2020,0.0
cesna,10,0,2020,0.0
cesna,8,0,2020,0.0
cesna,6,0,2020,0.0
cesna,3,0,2020,0.0
cesna,9,0,2020,0.0
cesna,4,0,2020,0.0
cesna,3,0,2020,0.0
cesna,35,0,2020,0.0
cesna,40,0,2020,0.0
cesna,23,0,2020,0.0
cesna,12,0,2020,0.0
cesna,19,0,2020,0.0
cesna,20,0,2020,0.0
cesna,12,0,2020,0.0
cesna,11,0,2020,0.0
cesna,50,0,2020,0.0
cesna,51,0,2020,0.0
cesna,46,0,2020,0.0
cesna,12,0,2020,0.0
cesna,10,0,2020,0.0
cesna,1,0,2020,0.0
cesna,38,0,2020,0.0
cesna,73,0,2020,0.0
cesna,51,0,2020,0.0
cesna,42,0,2020,0.0
cesna,21,0,2020,0.0
cesna,9,0,2020,0.0
cesna,53,0,2020,0.0
cesna,19,0,2020,0.0
cesna,6,0,2020,0.0
cesna,7,0,2020,0.0
cesna,4,0,2020,0.0
cesna,3,0,2020,0.0
cesna,9,0,2020,0.0
cesna,7,0,2020,0.0
cesna,33,0,2020,0.0
cesna,19,0,2020,0.0
cesna,11,0,2020,0.0
cesna,8,0,2020,0.0
cesna,12,0,2020,0.0
cesna,10,0,2020,0.0
cesna,57,0,2020,0.0
cesna,40,0,2020,0.0
cesna,5,0,2020,0.0
cesna,4,0,2020,0.0
cesna,7,0,2020,0.0
cesna,29,0,2020,0.0
cesna,22,1,2020,0.024390243902439025
cesna,4,0,2020,0.0
cesna,4,0,2020,0.0
cesna,14,0,2020,0.0
cesna,9,0,2020,0.0
cesna,16,0,2020,0.0
cesna,32,0,2020,0.0
cesna,58,0,2020,0.0
cesna,30,0,2020,0.0
cesna,8,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,3,0,2020,0.0
cesna,2,0,2020,0.0
cesna,14,0,2020,0.0
cesna,7,0,2020,0.0
cesna,33,0,2020,0.0
cesna,25,0,2020,0.0
cesna,3,0,2020,0.0
cesna,11,0,2020,0.0
cesna,11,0,2020,0.0
cesna,32,0,2020,0.0
cesna,3,0,2020,0.0
cesna,1,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,6,0,2020,0.0
cesna,5,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,17,0,2020,0.0
cesna,15,0,2020,0.0
cesna,20,0,2020,0.0
cesna,14,0,2020,0.0
cesna,12,0,2020,0.0
cesna,13,0,2020,0.0
cesna,27,0,2020,0.0
cesna,53,0,2020,0.0
cesna,71,0,2020,0.0
cesna,27,0,2020,0.0
cesna,10,0,2020,0.0
cesna,4,0,2020,0.0
cesna,8,0,2020,0.0
cesna,10,0,2020,0.0
cesna,12,0,2020,0.0
cesna,10,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,28,0,2020,0.0
cesna,3,0,2020,0.0
cesna,14,0,2020,0.0
cesna,7,0,2020,0.0
cesna,13,0,2020,0.0
cesna,11,0,2020,0.0
cesna,18,0,2020,0.0
cesna,16,0,2020,0.0
cesna,41,0,2020,0.0
cesna,20,0,2020,0.0
cesna,32,0,2020,0.0
cesna,18,0,2020,0.0
cesna,11,0,2020,0.0
cesna,11,0,2020,0.0
cesna,27,0,2020,0.0
cesna,23,0,2020,0.0
cesna,3,0,2020,0.0
cesna,1,0,2020,0.0
cesna,12,0,2020,0.0
cesna,8,0,2020,0.0
cesna,74,0,2020,0.0
cesna,43,0,2020,0.0
cesna,14,0,2020,0.0
cesna,9,0,2020,0.0
cesna,3,0,2020,0.0
cesna,1,0,2020,0.0
cesna,4,0,2020,0.0
cesna,6,0,2020,0.0
cesna,15,0,2020,0.0
cesna,15,0,2020,0.0
cesna,15,0,2020,0.0
cesna,6,0,2020,0.0
cesna,7,0,2020,0.0
cesna,9,0,2020,0.0
cesna,17,0,2020,0.0
cesna,23,0,2020,0.0
cesna,13,0,2020,0.0
cesna,35,0,2020,0.0
cesna,42,0,2020,0.0
cesna,53,0,2020,0.0
cesna,23,1,2020,0.008849557522123894
cesna,15,0,2020,0.0
cesna,21,0,2020,0.0
cesna,50,0,2020,0.0
cesna,37,0,2020,0.0
cesna,32,0,2020,0.0
cesna,13,0,2020,0.0
cesna,14,0,2020,0.0
cesna,49,0,2020,0.0
cesna,8,0,2020,0.0
cesna,7,0,2020,0.0
cesna,15,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,11,0,2020,0.0
cesna,1,0,2020,0.0
cesna,67,0,2020,0.0
cesna,56,0,2020,0.0
cesna,47,0,2020,0.0
cesna,11,0,2020,0.0
cesna,55,0,2020,0.0
cesna,12,0,2020,0.0
cesna,31,0,2020,0.0
cesna,74,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,4,0,2020,0.0
cesna,19,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,10,0,2020,0.0
cesna,2,0,2020,0.0
cesna,42,0,2020,0.0
cesna,16,0,2020,0.0
cesna,10,0,2020,0.0
cesna,7,0,2020,0.0
cesna,19,0,2020,0.0
cesna,7,0,2020,0.0
cesna,4,0,2020,0.0
cesna,9,0,2020,0.0
cesna,14,0,2020,0.0
cesna,13,0,2020,0.0
cesna,33,0,2020,0.0
cesna,48,0,2020,0.0
cesna,7,0,2020,0.0
cesna,2,0,2020,0.0
cesna,3,0,2020,0.0
cesna,3,0,2020,0.0
cesna,47,0,2020,0.0
cesna,19,0,2020,0.0
cesna,3,0,2020,0.0
cesna,7,0,2020,0.0
cesna,10,0,2020,0.0
cesna,14,0,2020,0.0
cesna,10,0,2020,0.0
cesna,18,0,2020,0.0
cesna,17,0,2020,0.0
cesna,10,0,2020,0.0
cesna,15,1,2020,0.017543859649122806
cesna,15,1,2020,0.0196078431372549
cesna,4,0,2020,0.0
cesna,11,0,2020,0.0
cesna,63,0,2020,0.0
cesna,7,0,2020,0.0
cesna,10,0,2020,0.0
cesna,23,0,2020,0.0
cesna,12,0,2020,0.0
cesna,29,0,2020,0.0
cesna,60,0,2020,0.0
cesna,64,0,2020,0.0
cesna,20,0,2020,0.0
cesna,17,0,2020,0.0
cesna,10,0,2020,0.0
cesna,18,0,2020,0.0
cesna,13,0,2020,0.0
cesna,22,0,2020,0.0
cesna,16,0,2020,0.0
cesna,13,0,2020,0.0
cesna,41,0,2020,0.0
cesna,34,0,2020,0.0
cesna,8,0,2020,0.0
cesna,11,0,2020,0.0
cesna,37,0,2020,0.0
cesna,34,0,2020,0.0
cesna,7,0,2020,0.0
cesna,24,0,2020,0.0
cesna,12,0,2020,0.0
cesna,8,0,2020,0.0
cesna,14,0,2020,0.0
cesna,21,0,2020,0.0
cesna,12,0,2020,0.0
cesna,6,0,2020,0.0
cesna,35,0,2020,0.0
cesna,76,0,2020,0.0
cesna,35,0,2020,0.0
cesna,26,0,2020,0.0
cesna,34,0,2020,0.0
cesna,11,0,2020,0.0
cesna,49,0,2020,0.0
cesna,55,0,2020,0.0
cesna,7,0,2020,0.0
cesna,4,0,2020,0.0
cesna,8,0,2020,0.0
cesna,13,0,2020,0.0
cesna,33,0,2020,0.0
cesna,9,0,2020,0.0
cesna,68,0,2020,0.0
cesna,34,0,2020,0.0
cesna,52,0,2020,0.0
cesna,24,0,2020,0.0
cesna,20,0,2020,0.0
cesna,17,0,2020,0.0
cesna,30,0,2020,0.0
cesna,37,0,2020,0.0
cesna,29,0,2020,0.0
cesna,37,0,2020,0.0
cesna,9,0,2020,0.0
cesna,10,0,2020,0.0
cesna,29,0,2020,0.0
cesna,13,0,2020,0.0
cesna,54,0,2020,0.0
cesna,72,0,2020,0.0
cesna,10,0,2020,0.0
cesna,6,0,2020,0.0
cesna,3,0,2020,0.0
cesna,5,0,2020,0.0
cesna,12,0,2020,0.0
cesna,5,0,2020,0.0
cesna,8,0,2020,0.0
cesna,4,0,2020,0.0
cesna,23,0,2020,0.0
cesna,7,0,2020,0.0
cesna,35,0,2020,0.0
cesna,38,0,2020,0.0
cesna,27,0,2020,0.0
cesna,29,0,2020,0.0
cesna,25,0,2020,0.0
cesna,17,0,2020,0.0
cesna,8,0,2020,0.0
cesna,3,0,2020,0.0
cesna,40,0,2020,0.0
cesna,32,0,2020,0.0
cesna,3,0,2020,0.0
cesna,1,0,2020,0.0
cesna,25,0,2020,0.0
cesna,41,0,2020,0.0
cesna,15,0,2020,0.0
cesna,7,0,2020,0.0
cesna,10,0,2020,0.0
cesna,7,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,16,0,2020,0.0
cesna,17,0,2020,0.0
cesna,30,0,2020,0.0
cesna,37,0,2020,0.0
cesna,3,0,2020,0.0
cesna,5,0,2020,0.0
cesna,41,0,2020,0.0
cesna,29,0,2020,0.0
cesna,3,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,9,0,2020,0.0
cesna,3,0,2020,0.0
cesna,44,0,2020,0.0
cesna,44,0,2020,0.0
cesna,10,0,2020,0.0
cesna,15,0,2020,0.0
cesna,18,0,2020,0.0
cesna,37,0,2020,0.0
cesna,9,0,2020,0.0
cesna,7,0,2020,0.0
cesna,11,0,2020,0.0
cesna,11,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,7,0,2020,0.0
cesna,10,0,2020,0.0
cesna,7,0,2020,0.0
cesna,5,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,65,0,2020,0.0
cesna,57,0,2020,0.0
cesna,62,0,2020,0.0
cesna,56,0,2020,0.0
cesna,19,0,2020,0.0
cesna,9,0,2020,0.0
cesna,12,0,2020,0.0
cesna,9,0,2020,0.0
cesna,19,0,2020,0.0
cesna,12,0,2020,0.0
cesna,23,0,2020,0.0
cesna,8,0,2020,0.0
cesna,65,0,2020,0.0
cesna,13,0,2020,0.0
cesna,75,0,2020,0.0
cesna,56,0,2020,0.0
cesna,12,0,2020,0.0
cesna,9,0,2020,0.0
cesna,7,0,2020,0.0
cesna,17,0,2020,0.0
cesna,16,0,2020,0.0
cesna,20,0,2020,0.0
cesna,22,0,2020,0.0
cesna,43,0,2020,0.0
cesna,50,0,2020,0.0
cesna,68,0,2020,0.0
cesna,9,0,2020,0.0
cesna,8,0,2020,0.0
cesna,11,0,2020,0.0
cesna,7,0,2020,0.0
cesna,10,0,2020,0.0
cesna,5,0,2020,0.0
cesna,3,0,2020,0.0
cesna,3,0,2020,0.0
cesna,3,0,2020,0.0
cesna,4,0,2020,0.0
cesna,30,0,2020,0.0
cesna,10,0,2020,0.0
cesna,33,0,2020,0.0
cesna,24,0,2020,0.0
cesna,18,0,2020,0.0
cesna,13,0,2020,0.0
cesna,8,0,2020,0.0
cesna,5,0,2020,0.0
cesna,29,0,2020,0.0
cesna,28,0,2020,0.0
cesna,17,0,2020,0.0
cesna,11,0,2020,0.0
cesna,24,0,2020,0.0
cesna,46,0,2020,0.0
cesna,14,0,2020,0.0
cesna,4,0,2020,0.0
cesna,23,0,2020,0.0
cesna,10,0,2020,0.0
cesna,19,0,2020,0.0
cesna,14,0,2020,0.0
cesna,15,0,2020,0.0
cesna,39,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,89,0,2020,0.0
cesna,40,0,2020,0.0
cesna,20,0,2020,0.0
cesna,11,0,2020,0.0
cesna,5,0,2020,0.0
cesna,6,0,2020,0.0
cesna,9,1,2020,0.1111111111111111
cesna,1,0,2020,0.0
cesna,17,0,2020,0.0
cesna,9,0,2020,0.0
cesna,42,0,2020,0.0
cesna,24,0,2020,0.0
cesna,13,0,2020,0.0
cesna,17,0,2020,0.0
cesna,5,0,2020,0.0
cesna,9,0,2020,0.0
cesna,6,0,2020,0.0
cesna,15,0,2020,0.0
cesna,12,0,2020,0.0
cesna,16,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,7,0,2020,0.0
cesna,8,0,2020,0.0
cesna,82,0,2020,0.0
cesna,52,0,2020,0.0
cesna,13,0,2020,0.0
cesna,17,0,2020,0.0
cesna,16,0,2020,0.0
cesna,7,0,2020,0.0
cesna,9,0,2020,0.0
cesna,6,0,2020,0.0
cesna,60,0,2020,0.0
cesna,13,0,2020,0.0
cesna,14,0,2020,0.0
cesna,6,0,2020,0.0
cesna,15,0,2020,0.0
cesna,29,0,2020,0.0
cesna,34,0,2020,0.0
cesna,62,0,2020,0.0
cesna,23,0,2020,0.0
cesna,4,0,2020,0.0
cesna,26,0,2020,0.0
cesna,32,0,2020,0.0
cesna,23,0,2020,0.0
cesna,20,0,2020,0.0
cesna,17,0,2020,0.0
cesna,12,0,2020,0.0
cesna,41,0,2020,0.0
cesna,41,0,2020,0.0
cesna,26,0,2020,0.0
cesna,14,0,2020,0.0
cesna,3,0,2020,0.0
cesna,3,0,2020,0.0
cesna,8,0,2020,0.0
cesna,10,0,2020,0.0
cesna,46,0,2020,0.0
cesna,4,0,2020,0.0
cesna,57,0,2020,0.0
cesna,6,0,2020,0.0
cesna,28,0,2020,0.0
cesna,8,0,2020,0.0
cesna,16,0,2020,0.0
cesna,15,0,2020,0.0
cesna,35,0,2020,0.0
cesna,29,0,2020,0.0
cesna,3,0,2020,0.0
cesna,3,0,2020,0.0
cesna,6,0,2020,0.0
cesna,6,0,2020,0.0
cesna,34,0,2020,0.0
cesna,15,0,2020,0.0
cesna,28,0,2020,0.0
cesna,15,0,2020,0.0
cesna,37,0,2020,0.0
cesna,51,0,2020,0.0
cesna,91,0,2020,0.0
cesna,15,0,2020,0.0
cesna,15,0,2020,0.0
cesna,9,0,2020,0.0
cesna,6,0,2020,0.0
cesna,19,0,2020,0.0
cesna,10,0,2020,0.0
cesna,50,0,2020,0.0
cesna,10,0,2020,0.0
cesna,13,0,2020,0.0
cesna,12,0,2020,0.0
cesna,24,0,2020,0.0
cesna,29,0,2020,0.0
cesna,16,0,2020,0.0
cesna,18,0,2020,0.0
cesna,11,0,2020,0.0
cesna,12,0,2020,0.0
cesna,22,0,2020,0.0
cesna,7,0,2020,0.0
cesna,2,0,2020,0.0
cesna,3,0,2020,0.0
cesna,4,0,2020,0.0
cesna,2,0,2020,0.0
cesna,37,0,2020,0.0
cesna,26,0,2020,0.0
cesna,5,0,2020,0.0
cesna,1,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,29,0,2020,0.0
cesna,34,0,2020,0.0
cesna,15,0,2020,0.0
cesna,19,0,2020,0.0
cesna,17,0,2020,0.0
cesna,5,0,2020,0.0
cesna,3,0,2020,0.0
cesna,2,0,2020,0.0
cesna,14,0,2020,0.0
cesna,5,0,2020,0.0
cesna,3,0,2020,0.0
cesna,4,0,2020,0.0
cesna,6,0,2020,0.0
cesna,11,0,2020,0.0
cesna,8,0,2020,0.0
cesna,16,0,2020,0.0
cesna,20,0,2020,0.0
cesna,26,0,2020,0.0
cesna,5,0,2020,0.0
cesna,1,0,2020,0.0
cesna,34,0,2020,0.0
cesna,72,0,2020,0.0
cesna,19,0,2020,0.0
cesna,14,0,2020,0.0
cesna,64,0,2020,0.0
cesna,71,0,2020,0.0
cesna,4,0,2020,0.0
cesna,2,0,2020,0.0
cesna,18,0,2020,0.0
cesna,17,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,4,0,2020,0.0
cesna,2,0,2020,0.0
cesna,6,0,2020,0.0
cesna,7,0,2020,0.0
cesna,5,0,2020,0.0
cesna,10,0,2020,0.0
cesna,10,0,2020,0.0
cesna,12,0,2020,0.0
cesna,47,0,2020,0.0
cesna,32,0,2020,0.0
cesna,7,0,2020,0.0
cesna,4,0,2020,0.0
cesna,55,0,2020,0.0
cesna,55,0,2020,0.0
cesna,9,0,2020,0.0
cesna,13,0,2020,0.0
cesna,8,0,2020,0.0
cesna,3,0,2020,0.0
cesna,25,0,2020,0.0
cesna,29,0,2020,0.0
cesna,28,0,2020,0.0
cesna,23,0,2020,0.0
cesna,9,0,2020,0.0
cesna,16,0,2020,0.0
cesna,39,0,2020,0.0
cesna,29,0,2020,0.0
cesna,80,0,2020,0.0
cesna,21,0,2020,0.0
cesna,54,0,2020,0.0
cesna,55,0,2020,0.0
cesna,26,0,2020,0.0
cesna,17,0,2020,0.0
cesna,18,0,2020,0.0
cesna,23,0,2020,0.0
cesna,14,0,2020,0.0
cesna,1,0,2020,0.0
cesna,48,0,2020,0.0
cesna,21,0,2020,0.0
cesna,33,0,2020,0.0
cesna,12,0,2020,0.0
cesna,79,0,2020,0.0
cesna,38,0,2020,0.0
cesna,31,0,2020,0.0
cesna,31,0,2020,0.0
cesna,31,0,2020,0.0
cesna,21,0,2020,0.0
cesna,9,0,2020,0.0
cesna,7,0,2020,0.0
cesna,26,0,2020,0.0
cesna,19,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,44,0,2020,0.0
cesna,42,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,19,0,2020,0.0
cesna,8,0,2020,0.0
cesna,7,0,2020,0.0
cesna,23,0,2020,0.0
cesna,38,0,2020,0.0
cesna,23,0,2020,0.0
cesna,17,0,2020,0.0
cesna,17,0,2020,0.0
cesna,20,0,2020,0.0
cesna,7,0,2020,0.0
cesna,18,0,2020,0.0
cesna,33,0,2020,0.0
cesna,5,0,2020,0.0
cesna,2,0,2020,0.0
cesna,10,0,2020,0.0
cesna,6,0,2020,0.0
cesna,38,0,2020,0.0
cesna,19,0,2020,0.0
cesna,6,0,2020,0.0
cesna,4,0,2020,0.0
cesna,9,0,2020,0.0
cesna,6,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,5,0,2020,0.0
cesna,2,0,2020,0.0
cesna,15,0,2020,0.0
cesna,15,0,2020,0.0
cesna,17,0,2020,0.0
cesna,19,0,2020,0.0
cesna,71,0,2020,0.0
cesna,45,0,2020,0.0
cesna,8,0,2020,0.0
cesna,10,0,2020,0.0
cesna,45,0,2020,0.0
cesna,57,0,2020,0.0
cesna,11,0,2020,0.0
cesna,11,0,2020,0.0
cesna,11,0,2020,0.0
cesna,9,0,2020,0.0
cesna,34,0,2020,0.0
cesna,17,0,2020,0.0
cesna,37,0,2020,0.0
cesna,18,0,2020,0.0
cesna,42,0,2020,0.0
cesna,40,0,2020,0.0
cesna,30,0,2020,0.0
cesna,27,0,2020,0.0
cesna,21,0,2020,0.0
cesna,63,0,2020,0.0
cesna,22,0,2020,0.0
cesna,10,0,2020,0.0
cesna,3,0,2020,0.0
cesna,1,0,2020,0.0
cesna,29,0,2020,0.0
cesna,45,0,2020,0.0
cesna,14,0,2020,0.0
cesna,1,0,2020,0.0
cesna,15,0,2020,0.0
cesna,25,0,2020,0.0
cesna,30,0,2020,0.0
cesna,45,0,2020,0.0
cesna,29,0,2020,0.0
cesna,16,0,2020,0.0
cesna,49,0,2020,0.0
cesna,37,0,2020,0.0
cesna,14,0,2020,0.0
cesna,24,0,2020,0.0
cesna,8,0,2020,0.0
cesna,11,0,2020,0.0
cesna,27,0,2020,0.0
cesna,29,0,2020,0.0
cesna,34,0,2020,0.0
cesna,32,0,2020,0.0
cesna,34,0,2020,0.0
cesna,28,0,2020,0.0
cesna,4,0,2020,0.0
cesna,3,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,26,0,2020,0.0
cesna,27,0,2020,0.0
cesna,23,0,2020,0.0
cesna,12,0,2020,0.0
cesna,35,0,2020,0.0
cesna,55,0,2020,0.0
cesna,16,0,2020,0.0
cesna,22,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,5,0,2020,0.0
cesna,6,0,2020,0.0
cesna,12,0,2020,0.0
cesna,4,0,2020,0.0
cesna,55,0,2020,0.0
cesna,25,0,2020,0.0
cesna,14,0,2020,0.0
cesna,12,0,2020,0.0
cesna,4,0,2020,0.0
cesna,2,0,2020,0.0
cesna,4,0,2020,0.0
cesna,3,0,2020,0.0
cesna,7,0,2020,0.0
cesna,4,0,2020,0.0
cesna,10,0,2020,0.0
cesna,17,0,2020,0.0
cesna,15,0,2020,0.0
cesna,6,0,2020,0.0
cesna,3,0,2020,0.0
cesna,1,0,2020,0.0
cesna,14,0,2020,0.0
cesna,4,0,2020,0.0
cesna,9,0,2020,0.0
cesna,23,0,2020,0.0
cesna,24,0,2020,0.0
cesna,6,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,11,0,2020,0.0
cesna,6,0,2020,0.0
cesna,37,0,2020,0.0
cesna,22,0,2020,0.0
cesna,7,0,2020,0.0
cesna,4,0,2020,0.0
cesna,71,0,2020,0.0
cesna,84,0,2020,0.0
cesna,59,0,2020,0.0
cesna,8,0,2020,0.0
cesna,24,0,2020,0.0
cesna,22,0,2020,0.0
cesna,2,0,2020,0.0
cesna,2,0,2020,0.0
cesna,32,0,2020,0.0
cesna,10,0,2020,0.0
cesna,3,0,2020,0.0
cesna,9,0,2020,0.0
cesna,74,0,2020,0.0
cesna,80,0,2020,0.0
cesna,79,0,2020,0.0
cesna,35,0,2020,0.0
cesna,60,0,2020,0.0
cesna,30,0,2020,0.0
cesna,8,0,2020,0.0
cesna,3,0,2020,0.0
cesna,2,0,2020,0.0
cesna,1,0,2020,0.0
cesna,6,0,2020,0.0
cesna,9,0,2020,0.0
cesna,27,0,2020,0.0
cesna,64,0,2020,0.0
cesna,13,0,2020,0.0
cesna,33,1,2020,0.0070921985815602835
cesna,8,0,2020,0.0
cesna,15,0,2020,0.0
cesna,7,0,2020,0.0
cesna,6,0,2020,0.0
cesna,18,0,2020,0.0
cesna,7,0,2020,0.0
cesna,19,0,2020,0.0
cesna,21,0,2020,0.0
cesna,7,0,2020,0.0
cesna,11,0,2020,0.0
cesna,24,0,2020,0.0
cesna,27,0,2020,0.0
cesna,57,0,2020,0.0
cesna,20,0,2020,0.0
cesna,9,0,2020,0.0
cesna,15,0,2020,0.0
cesna,46,0,2020,0.0
cesna,23,0,2020,0.0
cesna,18,0,2020,0.0
cesna,17,0,2020,0.0
cesna,10,0,2020,0.0
cesna,10,0,2020,0.0
cesna,27,0,2020,0.0
